ایستگاه,تاریخ,دمای حداقل,دمای حداکثر,نقطه شبنم,رطوبت نسبی,میانگین سرعت باد
stationid,datetime,tmin,tmax,td_m,um,ffm
40768,2025-04-11 00:00:00,12.7,20.6,-0.5,31.875,5.25
40768,2025-04-12 00:00:00,10.8,16.4,-1.875,40,4.5
40768,2025-04-13 00:00:00,0.2,19.3,-5.475,37.125,2.25
40768,2025-04-14 00:00:00,2.3,20.5,-1.3625,38.375,5.875
40768,2025-04-15 00:00:00,9.2,19.4,-9.775,20.75,6.5
40768,2025-04-16 00:00:00,4.5,13.7,-6.3875,35.875,4.5
40768,2025-04-17 00:00:00,0.4,12.2,-4.7125,48,3.5
40768,2025-04-18 00:00:00,-2.9,13.9,-4.15,48.5,1.875
40768,2025-04-19 00:00:00,-0.4,18,-3.0125,46.5,2.25
40768,2025-04-20 00:00:00,0.9,20.1,-1.4375,43.125,1.5
40768,2025-04-21 00:00:00,2.7,22.4,-2.2125,39.375,2
40768,2025-04-22 00:00:00,4.8,23.4,0.8625,42.875,2.125
40768,2025-04-23 00:00:00,6.9,25.4,1.4625,38.625,2.625
40768,2025-04-24 00:00:00,10.7,25.4,1.35,31.25,3.75
40768,2025-04-25 00:00:00,9.8,26.9,3.025,37.75,4.875
40768,2025-04-26 00:00:00,14.9,21.8,4.925,47.5,4
40768,2025-04-27 00:00:00,9.5,24.3,5.0625,48.25,4
40768,2025-04-28 00:00:00,9.3,24.6,3.7375,46.25,3.75
40768,2025-04-29 00:00:00,11.3,22.3,6.675,61.75,2.375
40768,2025-04-30 00:00:00,8.2,25.1,5.225,52.875,2.375
40768,2025-05-01 00:00:00,8.1,26.8,4.725,46,3.5
40768,2025-05-02 00:00:00,7,27.4,5.1625,50.375,2.625
40768,2025-05-03 00:00:00,10.8,28.7,8.475,59.875,3.75
40768,2025-05-04 00:00:00,9.8,27.4,9.3125,65.375,1.875
40768,2025-05-05 00:00:00,10.7,27.1,4.6,41.5,4.875
40768,2025-05-06 00:00:00,9.1,20.7,-2.1125,34,4
40768,2025-05-07 00:00:00,3.8,20.5,2.0875,47.375,3.375
40768,2025-05-08 00:00:00,4.3,23.3,-0.4,39.75,2
40768,2025-05-09 00:00:00,5.7,27,1.2125,37.5,2.125
40768,2025-05-10 00:00:00,8.5,28.1,1.9375,37.25,2
40768,2025-05-11 00:00:00,8,27.6,1.7875,37,2.25
40768,2025-05-12 00:00:00,8.3,28,0.355556,29.6667,2.77778
40768,2025-05-13 00:00:00,13.2,28.4,-0.9625,22.25,4
40768,2025-05-14 00:00:00,12.7,25.6,3.65,42.25,4.25
40768,2025-05-15 00:00:00,9,21.5,7.025,69,3.5
40768,2025-05-16 00:00:00,5.2,24.6,1.8875,48.875,2.625
40768,2025-05-17 00:00:00,4.7,26.6,-0.525,33.75,1.75
40768,2025-05-18 00:00:00,6.1,29.7,-0.125,31.5,2.125
40768,2025-05-19 00:00:00,10.3,32.3,2.5,30.375,3
40768,2025-05-20 00:00:00,9.8,31.8,-0.85,23.625,3.375
40768,2025-05-21 00:00:00,11.1,32.5,-0.4875,23,2.5
40768,2025-05-22 00:00:00,11.9,32.7,-1.1625,23.5,2.625
40768,2025-05-23 00:00:00,10.4,32.1,-0.8375,24.75,2.25
40768,2025-05-24 00:00:00,12.9,28.3,3.7125,36,2.875
40768,2025-05-25 00:00:00,9.9,28,5.3625,42.875,3.25
40768,2025-05-26 00:00:00,9.1,27.9,2.4875,38,2.375
40768,2025-05-27 00:00:00,6.6,28.6,1.15,32.625,1.75
40768,2025-05-28 00:00:00,11.4,30.5,0.6625,29,1.875
40768,2025-05-29 00:00:00,9.7,32.4,-1.75,25.375,2.625
40768,2025-05-30 00:00:00,7.8,27.8,-6.1625,20.75,2.375
40768,2025-05-31 00:00:00,7.8,29.5,-4.0375,20.625,2.375
40768,2025-06-01 00:00:00,8.6,34,-4.175,19.75,3.125
40768,2025-06-02 00:00:00,11.6,32.7,-4.1125,18.75,2.625
40768,2025-06-03 00:00:00,10.3,31,-3.325,20.75,3.625
40768,2025-06-04 00:00:00,9.8,25.9,0.6875,33.5,3.5
40768,2025-06-05 00:00:00,9.4,24,1.1,38.25,4.125
40768,2025-06-06 00:00:00,5.8,26,-2.1875,28.75,2
40768,2025-06-07 00:00:00,8.4,26.3,-0.0375,31.25,2.625
40768,2025-06-08 00:00:00,7.8,26,0.225,33.875,2.125
40768,2025-06-09 00:00:00,8.5,27.8,1.325,34.25,2.625
40768,2025-06-10 00:00:00,8.3,29.1,1.6375,34.5,2.625
40768,2025-06-11 00:00:00,9.2,30.4,2.2125,31.875,1.75
40768,2025-06-12 00:00:00,12,32.1,1.9,27.75,1.625
40768,2025-06-13 00:00:00,13.7,32.2,1.0625,22.625,3.25
40768,2025-06-14 00:00:00,14.2,34.7,0.2375,20.875,1.875
40768,2025-06-15 00:00:00,12.6,34.8,-3.025,17.75,2.125
40768,2025-06-16 00:00:00,12.5,35.5,-4.3,15.4286,3.57143
40768,2025-06-17 00:00:00,10.5,32.1,-9.7125,13.625,2.375
40768,2025-06-18 00:00:00,8.5,30.7,-8.5,15,2.25
40768,2025-06-19 00:00:00,9.6,31.2,-1.1,23.125,2.5
40768,2025-06-20 00:00:00,11.8,33.2,2.175,24.875,2.75
40768,2025-06-21 00:00:00,13.4,34.1,-1.475,21,2.25
40768,2025-06-22 00:00:00,12.4,34.5,-5.9,13.25,2.25
40768,2025-06-23 00:00:00,12.2,34.9,-6.7,13,2.625
40768,2025-06-24 00:00:00,11.5,32.6,-3.1,17.875,3
40768,2025-06-25 00:00:00,10.9,32.6,2.2375,26.125,2.75
40768,2025-06-26 00:00:00,14.7,35.3,4.95,28.25,3.25
40768,2025-06-27 00:00:00,15.1,36,3.7875,28,1.875
40768,2025-06-28 00:00:00,14.3,36.5,2.5875,23.25,4.375
40768,2025-06-29 00:00:00,14.1,35.1,0.7625,22.25,2.375
40768,2025-06-30 00:00:00,14.9,35.5,-1.8875,17.5,2.25
40768,2025-07-01 00:00:00,15.7,35.3,-0.85,18.25,2.875
40768,2025-07-02 00:00:00,13.8,37.1,-2.2375,17.25,2.75
40768,2025-07-03 00:00:00,14.5,35.9,-2.075,16.625,3.125
40768,2025-07-04 00:00:00,15,35.3,-0.275,18.125,2.5
40768,2025-07-05 00:00:00,14.7,35.1,-0.85,20.375,2.625
40768,2025-07-06 00:00:00,10.6,34.1,1.5125,25.125,2.375
40768,2025-07-07 00:00:00,13.7,32.6,8.1,42.375,3.625
40768,2025-07-08 00:00:00,14.6,32.9,7.4375,37,3.5
40768,2025-07-09 00:00:00,15.6,32.8,7.1125,35.625,2.125
40768,2025-07-10 00:00:00,16.7,34.3,7.75,36,2.5
40768,2025-07-11 00:00:00,16,36.6,6.6875,31.25,3.625
40768,2025-07-12 00:00:00,17.4,37,7.125,30.75,3.125
40768,2025-07-13 00:00:00,17.7,35.2,7.0375,30,2.375
40768,2025-07-14 00:00:00,21.6,34.6,6.4625,27.75,4.375
40768,2025-07-15 00:00:00,16.8,34.6,7.5625,34.125,2.625
40768,2025-07-16 00:00:00,17.9,33,8.125,33.125,3.125
40768,2025-07-17 00:00:00,16.7,34.6,2.7625,24.25,2.125
40768,2025-07-18 00:00:00,15.8,38.2,0.125,18,2.25
40768,2025-07-19 00:00:00,16.5,39.3,-0.2875,15.125,4.125
40768,2025-07-20 00:00:00,19.4,38.8,0.3875,15.25,4.25
40768,2025-07-21 00:00:00,18.9,38.3,-0.5875,15.125,3.125
40768,2025-07-22 00:00:00,19.3,39,-2.6625,13.25,3.25
40768,2025-07-23 00:00:00,16.4,37.7,-5.575,12.25,3.25
40768,2025-07-24 00:00:00,16.1,36,-6.1375,12.5,4.375
40768,2025-07-25 00:00:00,15.9,35.9,-3.875,15,3.5
40768,2025-07-26 00:00:00,19.3,36.7,-1.95,14.125,3.375
40768,2025-07-27 00:00:00,18.6,36.4,1.775,19.875,2.625
40768,2025-07-28 00:00:00,17.6,36.3,3.1,21.625,1.75
40768,2025-07-29 00:00:00,18.5,36.4,2.625,21,2
40768,2025-07-30 00:00:00,20.1,37.2,3.6625,19.75,2.375
40768,2025-07-31 00:00:00,18.1,36.6,5.225,24.25,3.25
40768,2025-08-01 00:00:00,18.7,37.3,2.2125,20.25,2.375
40768,2025-08-02 00:00:00,20.7,36.9,-1.075,13.875,2.75
40768,2025-08-03 00:00:00,17.7,38,-3.25,13.875,3.75
40768,2025-08-04 00:00:00,15.5,37.6,-3.7375,13.625,2.375
40768,2025-08-05 00:00:00,17.6,37.9,-1.3,15.625,3
40768,2025-08-06 00:00:00,15.4,37,-0.7375,16.875,2.75
40768,2025-08-07 00:00:00,17.3,36.9,-1.75,15.125,3.125
40768,2025-08-08 00:00:00,18.3,37.5,1.075,18,1.875
40768,2025-08-09 00:00:00,18.4,36.4,2.05,19.875,3.125
40768,2025-08-10 00:00:00,17.4,35.9,-1.925,15.625,4.875
40768,2025-08-11 00:00:00,17.9,35.1,-0.4,17.25,3.75
40768,2025-08-12 00:00:00,16.9,35.7,-1.5125,16.375,2.375
40768,2025-08-13 00:00:00,16.8,36.4,0.0625,17.5,2.625
40768,2025-08-14 00:00:00,17.5,35.8,5.5875,27.375,3.5
40768,2025-08-15 00:00:00,17.9,35.8,5.375,27.75,2.875
40768,2025-08-16 00:00:00,17.8,35.4,2.1625,22.75,2.625
40768,2025-08-17 00:00:00,15.3,35.7,-0.3125,19.625,1.875
40768,2025-08-18 00:00:00,15,37.6,3.325,25.5,1.625
40768,2025-08-19 00:00:00,15.3,38.3,1.6875,21.375,2.5
40768,2025-08-20 00:00:00,18.9,38.6,0.4,17.375,3.375
40768,2025-08-21 00:00:00,16.9,37.7,-2.3,15.375,2.625
40768,2025-08-22 00:00:00,15.5,37.5,-3.1375,15.375,1.625
40768,2025-08-23 00:00:00,15.5,35.6,-0.7375,19,2
40768,2025-08-24 00:00:00,14.7,36.8,1.825,22.5,1.875
40768,2025-08-25 00:00:00,16,37.8,1.5125,21.5,2.5
40768,2025-08-26 00:00:00,17.2,36.6,-0.3,19,3.375
40768,2025-08-27 00:00:00,13.7,35,-7.6875,12.5,3.5
40768,2025-08-28 00:00:00,10.4,35.2,-8.5375,12.875,2.625
40768,2025-08-29 00:00:00,13.4,33.8,-2.0625,18.875,3.375
40768,2025-08-30 00:00:00,12.6,33.5,-1.3875,20.625,3.25
40768,2025-08-31 00:00:00,12.3,34.1,-3.65,17.375,1.75
40768,2025-09-01 00:00:00,11.4,33.7,-4.65,17.5,1.75
40768,2025-09-02 00:00:00,11.6,33,-2.725,19.375,2
40768,2025-09-03 00:00:00,12.2,33.7,-2.275,18.375,1.125
40768,2025-09-04 00:00:00,15.2,33.8,-1.6875,18.875,2.375
40768,2025-09-05 00:00:00,12.5,33.3,-3.35,18,1.75
40768,2025-09-06 00:00:00,12.7,32.6,-6.4375,15.25,2.625
40768,2025-09-07 00:00:00,11.3,33.2,-6.575,14.375,2.25
40768,2025-09-08 00:00:00,12.4,33.5,-6.0875,15,2
40768,2025-09-09 00:00:00,12.1,34.6,-6.1,14.75,2
40768,2025-09-10 00:00:00,11.5,33.2,-5,17,1.875
40768,2025-09-11 00:00:00,11.6,30.9,-6.15,17.75,2
40768,2025-09-12 00:00:00,11.4,29.7,-6.425,18.25,3.875
40768,2025-09-13 00:00:00,11.6,30.4,-2.275,23.375,2.25
40768,2025-09-14 00:00:00,9.8,32.1,-1.3,26.5714,2
40768,2025-09-15 00:00:00,10.7,30.4,1.6,33.875,2
40768,2025-09-16 00:00:00,8.7,30.9,-3.4125,24.125,1.875
40768,2025-09-17 00:00:00,8.9,30,-5.8625,18,2
40768,2025-09-18 00:00:00,9.9,31.4,-3.8875,20.125,2.25
40768,2025-09-19 00:00:00,11.6,29.8,-4.05,19.5,4.625
40768,2025-09-20 00:00:00,12.1,27.1,-7.0375,21.375,3
40768,2025-09-21 00:00:00,6.5,27,-11.9375,16.75,2
40768,2025-09-22 00:00:00,4.3,26.8,-4.325,28.875,2.25
40768,2025-09-23 00:00:00,5.3,25.7,-1.075,38.375,1.875
40768,2025-09-24 00:00:00,6.5,24.1,-1.775,35.125,2.125
40768,2025-09-25 00:00:00,4.5,25,-5.95,25.875,1.125
40768,2025-09-26 00:00:00,5,28.3,-5.7125,21.375,2.25
40768,2025-09-27 00:00:00,7.8,26.3,-3.15,28.5,2.375
40768,2025-09-28 00:00:00,7.4,27.5,-6.775,20.625,2.375
40768,2025-09-29 00:00:00,6.3,30.2,-8.9,18.5,1.875
40768,2025-09-30 00:00:00,4.8,29.4,-15.1375,13.25,2
40768,2025-10-01 00:00:00,7.2,28.4,-5.5375,22,1.5
40768,2025-10-02 00:00:00,5,29.2,-1.825,32.5,1.5
40768,2025-10-03 00:00:00,4.7,29,-1.7125,32.75,1.375
40768,2025-10-04 00:00:00,6,28.9,-5.9,23.625,1.5
40768,2025-10-05 00:00:00,6.3,28.6,-4.55,24.25,2.125
40768,2025-10-06 00:00:00,5.4,28.5,-2.85,30,1.625
40768,2025-10-07 00:00:00,5.8,28,-7.55,21,1.875
40768,2025-10-08 00:00:00,7,28.3,-8.4,18,1.375
40768,2025-10-09 00:00:00,7,27.2,-8.3875,18.625,2.125
40768,2025-10-10 00:00:00,8.7,25.4,-6.825,21,2.875
40768,2025-10-11 00:00:00,4.9,25.4,-8.25,22.375,2
40768,2025-10-12 00:00:00,5.6,25.2,-10.475,17.75,2.5
40768,2025-10-13 00:00:00,7,25.5,-5.675,20.625,3
40768,2025-10-14 00:00:00,8.1,26.7,-7.7625,21.375,1.25
40768,2025-10-15 00:00:00,3.5,26.1,-10.55,18.125,1.75
40768,2025-10-16 00:00:00,1.3,25.8,-13.4,15,1.75
40768,2025-10-17 00:00:00,3.4,24.4,-10.7625,18,2.5
40768,2025-10-18 00:00:00,3.6,23.7,-8.0125,23.25,2.25
40768,2025-10-19 00:00:00,4.3,23.1,-4.55,30,1.875
40768,2025-10-20 00:00:00,5.5,23.8,-5.0125,28.5,2
40768,2025-10-21 00:00:00,3,24.2,-4.125,30.5,2.125
40768,2025-10-22 00:00:00,4.8,22.4,-5.18571,28.7143,2.28571
40768,2025-10-23 00:00:00,3.1,22.4,-5.1875,29.5,2.75
40768,2025-10-24 00:00:00,3.5,23.3,-4.8125,31.5,1.25
40768,2025-10-25 00:00:00,4.3,23.1,-4.325,30.5,1.375
40768,2025-10-26 00:00:00,3.1,23.7,-5.5875,28.625,2.875
40768,2025-10-27 00:00:00,2.4,22.5,-5.2,30.875,2.375
40768,2025-10-28 00:00:00,3.5,24.4,-6.6875,26.5,1.5
40768,2025-10-29 00:00:00,1.4,23.6,-10.5625,22.375,1.375
40768,2025-10-30 00:00:00,2.7,22.6,-8.875,24.25,2.375
40768,2025-10-31 00:00:00,1.9,22.6,-8.3,26,1.125
40768,2025-11-01 00:00:00,-0.1,21.7,-7.575,31.875,1.75
40768,2025-11-02 00:00:00,-0.5,21.5,-13.9571,19.7143,1.71429
40768,2025-11-03 00:00:00,-1.2,18.9,-14.1125,20.125,1.5
40768,2025-11-04 00:00:00,-3.1,20.8,-7.6125,35.375,1.125
40768,2025-11-05 00:00:00,-2.9,19.4,-5.95,43.875,0.75
40768,2025-11-06 00:00:00,-1.5,19.8,-8.975,30.125,1.125
40768,2025-11-07 00:00:00,-1.4,19.7,-11.525,26,1.375
40768,2025-11-08 00:00:00,-0.4,19.9,-8.625,28.375,1.5
40768,2025-11-09 00:00:00,-0.4,19.6,-8.3875,29.75,1.375
40768,2025-11-10 00:00:00,-1,19.4,-9.45,28.5,1.375
40768,2025-11-11 00:00:00,-2.2,19.9,-10.5,28.875,1.375
40768,2025-11-12 00:00:00,-1.4,19.3,-12.6375,24.75,1.5
40768,2025-11-13 00:00:00,-2.1,18.1,-11.1625,26.125,1.625
40768,2025-11-14 00:00:00,-0.8,18.4,-11.375,25.875,1.375
40768,2025-11-15 00:00:00,1.6,12.1,-4.575,45,1.25
40768,2025-11-16 00:00:00,5.1,15.9,0.45,54.875,3
40768,2025-11-17 00:00:00,4.6,14.9,-2.8375,46.375,3.25
40768,2025-11-18 00:00:00,-3.8,16,-5.8375,47.5,1.25
40768,2025-11-19 00:00:00,-3.6,15.1,-7.3,42.125,1.75
40768,2025-11-20 00:00:00,-4.8,16.6,-10.0375,35.5,1
40768,2025-11-21 00:00:00,-6.7,16.2,-10.8125,34.75,1.5
40768,2025-11-22 00:00:00,-5.6,17.5,-15.6125,23.875,0.75
40768,2025-11-23 00:00:00,-5.6,18.2,-18.075,18,1.375
40768,2025-11-24 00:00:00,-5.1,18.4,-17.95,18.75,0.875
40768,2025-11-25 00:00:00,-5.4,17.6,-18.05,19.25,1
40768,2025-11-26 00:00:00,-2.6,16.5,-11.05,30,1.625
40768,2025-11-27 00:00:00,-1.4,15.2,-3.6625,50.25,1.125
40768,2025-11-28 00:00:00,-3.4,14.5,-5.1625,49.4286,0.875
40768,2025-11-29 00:00:00,-4.5,14.1,-7.575,44.375,1.25
40768,2025-11-30 00:00:00,-2.3,15.8,-5.7125,41.875,1.625
40768,2025-12-01 00:00:00,1.5,16.4,-0.6875,50.1667,3
40768,2025-12-02 00:00:00,3.5,15.1,-0.4875,56.375,2.5
40768,2025-12-03 00:00:00,-2.2,12.6,-5.3875,53.875,1.75
40768,2025-12-04 00:00:00,-6.3,11.6,-7.0875,52.1429,1.625
40768,2025-12-05 00:00:00,-5.3,11.6,-5.1875,51.625,1.5
40768,2025-12-06 00:00:00,-0.3,14.6,-1.85,56,3
40768,2025-12-07 00:00:00,-2.1,15.9,-3.725,46.75,2.25
40768,2025-12-08 00:00:00,8.1,12,-0.8625,49.375,2.875
40768,2025-12-09 00:00:00,1.7,13.7,2.5375,72.375,2.5
40768,2025-12-10 00:00:00,0,7.7,2.075,89.5,1.875
40768,2025-12-11 00:00:00,-1.1,7.6,0.525,88.375,1.75
40768,2025-12-12 00:00:00,-1.3,7.3,-0.6375,83,1.5
40768,2025-12-13 00:00:00,-2.7,9.6,-1.675,74.25,1.875
40768,2025-12-14 00:00:00,-2.1,7.5,-4.075,64.5,1.875
40768,2025-12-15 00:00:00,-5.9,7.2,-3.0125,77.875,1.5
40768,2025-12-16 00:00:00,-2.3,7.4,-1.3125,80.625,1.875
40768,2025-12-17 00:00:00,-0.7,1.1,-1.625,91.25,1.625
40768,2025-12-18 00:00:00,-2,3.4,-1.525,91.125,1.5
40768,2025-12-19 00:00:00,-2.1,1.8,-3.0875,86.25,1.25
40768,2025-12-20 00:00:00,-8.5,4.3,-8.7875,65.375,1.875
40768,2025-12-21 00:00:00,-9,7.2,-8.175,69.5,1.25
40768,2025-12-22 00:00:00,-7.1,6,-6.975,69.625,1.25
40768,2025-12-23 00:00:00,-7.6,6.7,-6.2875,70,0.875
40768,2025-12-24 00:00:00,-4.8,7.3,-3.1375,78.125,1.375
40768,2025-12-25 00:00:00,-4.6,8.5,-2.55,78.625,1.5
40768,2025-12-26 00:00:00,-6.2,4.7,-3.175,90.5,0.875
40768,2025-12-27 00:00:00,-3.5,7.1,-4.975,57.125,2.75
40768,2025-12-28 00:00:00,2.4,8.7,-4.025,50.625,6.125
40768,2025-12-29 00:00:00,0.4,6.6,-7.325,49.25,5.125
40768,2025-12-30 00:00:00,-5.8,-0.9,-13.0375,52,4.375
40768,2025-12-31 00:00:00,-13.1,4.8,-14.2875,44.875,1.875
40768,2026-01-01 00:00:00,-2.7,9,-8.0375,36.75,3.875
40768,2026-01-02 00:00:00,2,8.9,-4.65,48.625,4.25
40768,2026-01-03 00:00:00,0.1,6.7,-1.525,85.5,1.5
40768,2026-01-04 00:00:00,-8.1,6.7,-7.475,68.125,0.875
40768,2026-01-05 00:00:00,-8,7.1,-7.6125,64.375,0.75
40768,2026-01-06 00:00:00,-7.7,10.8,-6.425,66.875,0.75
40768,2026-01-07 00:00:00,-7.5,10.6,-6.725,63.375,0.875
40768,2026-01-08 00:00:00,-6,12.6,-5.7625,59,2.375
40768,2026-01-09 00:00:00,-4.2,11.2,-4.5125,52.25,2.875
40768,2026-01-10 00:00:00,1.8,7.1,-3.025,61.625,4.375
40768,2026-01-11 00:00:00,-4,10.3,-5.325,66.125,1.75
40768,2026-01-12 00:00:00,-5.8,10.6,-6.625,56,1.75
40768,2026-01-13 00:00:00,-0.7,10.7,-1.625,65.375,6.125
40768,2026-01-14 00:00:00,-1.7,3.3,-3.5375,77,3.375
40768,2026-01-15 00:00:00,-6.3,2.5,-6.625,73.25,2.5
40768,2026-01-16 00:00:00,-11.1,3.2,-8.8625,70.75,2.125
40768,2026-01-17 00:00:00,-9.6,3.5,-6.8875,73.75,1.25
40768,2026-01-18 00:00:00,-4.8,5.5,-5.0125,70.25,1
40768,2026-01-19 00:00:00,-3.5,2.5,-3.2375,92.5,1.5
40768,2026-01-20 00:00:00,-5.9,1.2,-7.8625,76.25,4.5
40768,2026-01-21 00:00:00,-12.3,-4.8,-13.3625,72.875,3.25
40768,2026-01-22 00:00:00,-16.4,-1.8,-14.1,72,1.125
40768,2026-01-23 00:00:00,-13.8,1.7,-5.84444,82.5556,2.11111
40768,2026-01-24 00:00:00,-4,7.8,-4.075,71.5,2.375
40768,2026-01-25 00:00:00,-5.8,6.1,-4.275,78,1.625
40768,2026-01-26 00:00:00,-7,6.4,-5.2375,75.375,1.25
40768,2026-01-27 00:00:00,-7.4,7.4,-4.45,77.125,2
40768,2026-01-28 00:00:00,-6.2,7.7,-2.2,76.125,2.375
40768,2026-01-29 00:00:00,-3,5.2,-2.6625,72.625,3
40768,2026-01-30 00:00:00,-3.1,7.6,-3.5,63.8889,2.77778
40768,2026-01-31 00:00:00,1,10.2,-3.1875,55.5,3.625
40768,2026-02-01 00:00:00,2.1,13.4,-2.1875,53.875,2.875
40768,2026-02-02 00:00:00,0.5,13.8,-1.0875,58.5,2.625
40768,2026-02-03 00:00:00,-0.8,9.5,0.625,81.625,1.5
40768,2026-02-04 00:00:00,-0.1,7.7,-0.4375,80.5,2.5
40768,2026-02-05 00:00:00,0.1,7.8,-3.9625,62.875,2.75
40768,2026-02-06 00:00:00,-5.6,9.8,-2.525,77.25,1.625
40768,2026-02-07 00:00:00,-0.7,2.7,0.65,97.125,1.375
40768,2026-02-08 00:00:00,-0.2,9.1,0.575,75.125,3.25
40768,2026-02-09 00:00:00,3.4,12.5,-1.4125,49.75,6
40768,2026-02-10 00:00:00,8.3,15.5,-1.3375,43.375,5.875
40768,2026-02-11 00:00:00,6.8,13.6,-1.225,42.875,5
40768,2026-02-12 00:00:00,6.4,13.5,-2.0625,45.125,4.75
40768,2026-02-13 00:00:00,6.7,16.4,-3.3875,36.5,4.125
40768,2026-02-14 00:00:00,5,18.5,-1.725,45.375,6.625
40768,2026-02-15 00:00:00,2.8,10.7,-2.0125,60,4
40768,2026-02-16 00:00:00,-3.7,16.1,-2.9875,60.75,1.5
40768,2026-02-17 00:00:00,-3.5,20,-3.2,54.625,1
40768,2026-02-18 00:00:00,-0.6,19.6,-7.675,36.875,2.125
40768,2026-02-19 00:00:00,4.8,19.7,-8.325,21.125,4.125
40768,2026-02-20 00:00:00,3.8,18.7,-8.2125,29.25,2.625
40768,2026-02-21 00:00:00,-2.6,19.4,-8.3125,39.125,1.5
40768,2026-02-22 00:00:00,-3.1,20.1,-7.65,32.125,2
40768,2026-02-23 00:00:00,3.5,19.3,-7.0125,25.5,4
40768,2026-02-24 00:00:00,5.2,12.3,-0.65,61.625,2.625
40768,2026-02-25 00:00:00,-0.7,12,-3.275,57,2.875
40768,2026-02-26 00:00:00,-2.5,14.3,-9.4125,38.375,2.5
40768,2026-02-27 00:00:00,1.2,14.6,-9.325,25.625,5.625
40768,2026-02-28 00:00:00,5.9,12,-10.5375,29.125,4
40768,2026-03-01 00:00:00,-7.6,10.4,-16.35,29.625,3.125
40768,2026-03-02 00:00:00,-7.2,9.8,-10.5875,48,2.625
40768,2026-03-03 00:00:00,-6.8,6.6,-10.6,53.875,2.25
40768,2026-03-04 00:00:00,-9.1,11.4,-12.9,36.875,2
40768,2026-03-05 00:00:00,-0.4,9.9,-9.125,44.5,2.875
40768,2026-03-06 00:00:00,-6.9,12,-8.4625,51.375,1.5
40768,2026-03-07 00:00:00,-1.2,12.3,-12.475,29.25,2.125
40768,2026-03-08 00:00:00,0,11.5,-0.55,72.5,2
40768,2026-03-09 00:00:00,1.7,8.4,-1.3875,70,4.375
40768,2026-03-10 00:00:00,-4,7.2,-5.275,63.625,2.5
40768,2026-03-11 00:00:00,-1.1,13.1,-7.65,45.5,3.5
40768,2026-03-12 00:00:00,-2.4,10.9,-1.4625,73.75,1.875
40768,2026-03-13 00:00:00,-0.2,3.7,1.5375,97.375,1.625
40768,2026-03-14 00:00:00,0,11,2.275,84.5,1.5
40768,2026-03-15 00:00:00,3.5,13.5,5.4,84.75,1.5
40768,2026-03-16 00:00:00,5.8,15.6,4.0375,71.75,2.625
40768,2026-03-17 00:00:00,-0.2,13.6,-2.2875,56.875,2.625
40768,2026-03-18 00:00:00,-0.2,15.8,-0.4125,60.25,1.5
40768,2026-03-19 00:00:00,-0.2,17.2,-1.125,52.25,4
40768,2026-03-20 00:00:00,5.1,11.4,1.325,63,4.5
40768,2026-03-21 00:00:00,2.4,14.2,-0.9125,54.25,2.75
40768,2026-03-22 00:00:00,0.7,14.5,1.3625,66.125,3.375
40768,2026-03-23 00:00:00,5.1,12.4,3.275,71.875,2.25
40768,2026-03-24 00:00:00,2.6,16.1,4.15,81.125,1.75
40768,2026-03-25 00:00:00,4,11.7,3.95,83.375,2.375
40768,2026-03-26 00:00:00,0.8,11.2,3.275,79.25,4.75
40768,2026-03-27 00:00:00,0.8,9.4,-0.8875,63.375,3.875
40768,2026-03-28 00:00:00,4.4,10.8,-1.2375,57.875,4.75
40768,2026-03-29 00:00:00,4.8,13.2,-1.125,52.25,4.375
40768,2026-03-30 00:00:00,5.8,13.8,1.3125,61.75,3.75
40768,2026-03-31 00:00:00,4.6,12.2,-0.425,64.375,3.875
40768,2026-04-01 00:00:00,-1.5,14.4,-2.4,59,2.25
40768,2026-04-02 00:00:00,-0.2,17.2,-1.4875,50.375,2.5
40768,2026-04-03 00:00:00,6.3,18.7,4.7875,62.25,5.125
40768,2026-04-04 00:00:00,6.4,17,0.5875,54,4.5
40768,2026-04-05 00:00:00,1.5,12,-5.275,42.125,4.5
40768,2026-04-06 00:00:00,0.6,14.4,-3.3125,44.5,3.75
40768,2026-04-07 00:00:00,2.6,14.9,-2.7625,47.125,3.5
40768,2026-04-08 00:00:00,2.4,13.4,-0.2875,62.5,3.5
40768,2026-04-09 00:00:00,2.1,14.8,-2.475,49.5,3
40768,2026-04-10 00:00:00,1.7,16,-2.9125,43.125,2.375
40768,2026-04-11 00:00:00,4.3,17.7,-3.1875,38.25,2.125
40768,2026-04-12 00:00:00,6.1,15.6,2.4125,65.75,2.75
40768,2026-04-13 00:00:00,4.2,14.8,1.3,62.625,4.125
40768,2026-04-14 00:00:00,0.4,15.7,-4.7625,44.5,3.5
40768,2026-04-15 00:00:00,1.4,17.1,-6.175,37,4.75
40768,2026-04-16 00:00:00,-2.3,16.4,-5.6125,41.625,2
40768,2026-04-17 00:00:00,-0.6,19.7,-3.8875,40.25,1.875
40768,2026-04-18 00:00:00,1.4,21.3,-0.725,39,2.75
40768,2026-04-19 00:00:00,9,17.4,6.45,66.75,2.875
40768,2026-04-20 00:00:00,7.8,19.3,4.75,63,2.875
40768,2026-04-21 00:00:00,5.8,16.2,2.4625,65.5,3.75
40768,2026-04-22 00:00:00,-0.1,16.2,-0.7375,55.25,2.25
40768,2026-04-23 00:00:00,0.7,18.2,-2.525,48.25,2.375
40768,2026-04-24 00:00:00,2.6,19.9,-2,41.875,3.125
